2019,Improving Textual Network Learning with Variational Homophilic Embeddings,The performance of many network learning applications crucially hinges on the success of network embedding algorithms  which aim to encode rich network information into low-dimensional vertex-based vector representations. This paper considers a novel variational formulation of network embeddings  with special focus on textual networks. Different from most existing methods that optimize a discriminative objective  we introduce Variational Homophilic Embedding (VHE)  a fully generative model that learns network embeddings by modeling the semantic (textual) information with a variational autoencoder  while accounting for the structural (topology) information through a novel homophilic prior design. Homophilic vertex embeddings encourage similar embedding vectors for related (connected) vertices.  The VHE encourages better generalization for downstream tasks  robustness to incomplete observations  and the ability to generalize to unseen vertices. Extensive experiments on real-world networks  for multiple tasks  demonstrate that the proposed method achieves consistently superior performance relative to competing state-of-the-art approaches.,Improving Textual Network Learning with

Variational Homophilic Embeddings

Wenlin Wang1  Chenyang Tao1  Zhe Gan2  Guoyin Wang1  Liqun Chen1

Xinyuan Zhang1  Ruiyi Zhang1  Qian Yang1  Ricardo Henao1  Lawrence Carin1

1Duke University  2Microsoft Dynamics 365 AI Research

wenlin.wang@duke.edu

Abstract

The performance of many network learning applications crucially hinges on the
success of network embedding algorithms  which aim to encode rich network
information into low-dimensional vertex-based vector representations. This paper
considers a novel variational formulation of network embeddings  with special
focus on textual networks. Different from most existing methods that optimize a
discriminative objective  we introduce Variational Homophilic Embedding (VHE) 
a fully generative model that learns network embeddings by modeling the semantic
(textual) information with a variational autoencoder  while accounting for the struc-
tural (topology) information through a novel homophilic prior design. Homophilic
vertex embeddings encourage similar embedding vectors for related (connected)
vertices. The proposed VHE promises better generalization for downstream tasks 
robustness to incomplete observations  and the ability to generalize to unseen
vertices. Extensive experiments on real-world networks  for multiple tasks  demon-
strate that the proposed method consistently achieves superior performance relative
to competing state-of-the-art approaches.

Introduction

1
Network learning is challenging since graph structures are not directly amenable to standard machine
learning algorithms  which traditionally assume vector-valued inputs [4  15]. Network embedding
techniques solve this issue by mapping a network into vertex-based low-dimensional vector represen-
tations  which can then be readily used for various downstream network analysis tasks [10]. Due to its
effectiveness and efﬁciency in representing large-scale networks  network embeddings have become
an important tool in understanding network behavior and making predictions [24]  thus attracting
considerable research attention in recent years [31  37  16  42  8  47  40].
Existing network embedding models can be roughly grouped into two categories. The ﬁrst consists
of models that only leverage the structural information (topology) of a network  e.g.  available edges
(links) across vertices. Prominent examples include classic deterministic graph factorizations [6  1] 
probabilistically formulated LINE [37]  and diffusion-based models such as DeepWalk [31] and
Node2Vec [16]. While widely applicable  these models are often vulnerable to violations to their
underlying assumptions  such as dense connections  and noise-free and complete (non-missing)
observations [30]. They also ignore rich side information commonly associated with vertices 
provided naturally in many real-world networks  e.g.  labels  texts  images  etc. For example  in
social networks users have proﬁles  and in citation networks articles have text content (e.g.  abstracts).
Models from the second category exploit these additional attributes to improve both informativeness
and robustness of network embeddings [49  36]. More recently  models such as CANE [40] and
WANE [34] advocate the use of contextualized network embeddings to increase representation
capacity  further enhancing performance in downstream tasks.

33rd Conference on Neural Information Processing Systems (NeurIPS 2019)  Vancouver  Canada.

structure info
semantic info

zi

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

?<latexit sha1_base64="(null)">(null)</latexit>
i<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

k<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

l<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

j<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

xi

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

k<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

link (wij = 1)
zi

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

p1<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

zi  zj

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

xi  xj

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

k<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

zj

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

l<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

j<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

?<latexit sha1_base64="(null)">(null)</latexit>
i<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

no link (wik = 0)

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

unknown(wil = N/A)

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

zi

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

?<latexit sha1_base64="(null)">(null)</latexit>
i<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

p0<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

zi  zk

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

xi  xk

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

k<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

zk<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

l<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

j<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

zi

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

⇡0·p1 + (1  ⇡0)· p0

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

zi  zl

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

xi  xl

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

zl

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

l<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

j<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

?<latexit sha1_base64="(null)">(null)</latexit>
i<latexit sha1_base64="(null)">(null)</latexit>

<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>
<latexit sha1_base64="(null)">(null)</latexit>

(a) Standard VAE

(b) Variational Homophilic Embedding (VHE)

Figure 1: Comparison of the generative processes between the standard VAE and the proposed VHE. (a) The
standard VAE models a single vertex xi in terms of latent zi. (b) VHE models pairs of vertices  by categorizing
their connections into: (i) link  (ii) no link  and (iii) unknown. p1 is the (latent) prior for pairs of linked vertices 
p0 is the prior for those without link and wij indicates whether an edge between node i and node j is present.
When wij = N/A  it will be sampled from a Bernoulli distribution parameterized by ⇡0.

Existing solutions  however  almost exclusively focus on the use of discriminative objectives. Speciﬁ-
cally  models are trained to maximize the accuracy in predicting the network topology  i.e.  edges.
Despite their empirical success  this practice biases embeddings toward link-prediction accuracy 
potentially compromising performance for other downstream tasks. Alternatively  generative mod-
els [19]  which aim to recover the data-generating mechanism and thereby characterize the latent
structure of the data  could potentially yield better embeddings [13]. This avenue still remains
largely unexplored in the context of network representation learning [23]. Among various generative
modeling techniques  the variational autoencoder (VAE) [21]  which is formulated under a Bayesian
paradigm and optimizes a lower bound of the data likelihood  has been established as one of the most
popular solutions due to its ﬂexibility  generality and strong performance [7]. The integration of such
variational objectives promises to improve the performance of network embeddings.
The standard VAE is formulated to model single data elements  i.e.  vertices in a network  thus
ignoring their connections (edges); see Figure 1(a). Within the setting of network embeddings 
well-known principles underlying network formation [4] may be exploited. One such example is
homophily [29]  which describes the tendency that edges are more likely to form between vertices
that share similarities in their accompanying attributes  e.g.  proﬁle or text. This behavior has been
widely validated in many real-world scenarios  prominently in social networks [29]. For networks
with complex attributes  such as text  homophilic similarity can be characterized more appropriately
in some latent (semantic) space  rather than in the original data space. The challenge of leveraging
homophilic similarity for network embeddings largely remains uncharted  motivating our work that
seeks to develop a novel form of VAE that encodes pairwise homophilic relations.
In order to incorporate homophily into our model design  we propose Variational Homophilic
Embedding (VHE)  a novel variational treatment for modeling networks in terms of vertex pairs rather
than individual vertices; see Figure 1(b). While our approach is widely applicable to networks with
general attributes  in this work  we focus the discussion on its applications to textual networks  which
is both challenging and has practical signiﬁcance. We highlight our contributions as follows: (i) A
scalable variational formulation of network embeddings  accounting for both network topology and
vertex attributes  together with model uncertainty estimation. (ii) A homophilic prior that leverages
edge information to exploit pairwise similarities between vertices  facilitating the integration of
structural and attribute (semantic) information. (iii) A phrase-to-word alignment scheme to model
textual embeddings  efﬁciently capturing local semantic information across words in a phrase.
Compared with existing state-of-the-art approaches  the proposed method allows for missing edges
and generalizes to unseen vertices at test time. A comprehensive empirical evaluation reveals that our
VHE consistently outperforms competing methods on real-world networks  spanning applications
from link prediction to vertex classiﬁcation.
2 Background
Notation and concepts Let G = {V   E  X} be a network with attributes  where V = {vi}N
i=1 is
i=1 represents the side information
the set of vertices  E ✓ V ⇥ V denotes the edges and X = {xi}N
(attributes) associated with each vertex. We consider the case for which X are given in the form

2

i   ...  xLi
i

]  where each x`

of text sequences  i.e.  xi = [x1
i is a word (or token) from a pre-speciﬁed
vocabulary. Without loss of generality  we assume the network is undirected  so that the edges E
can be compactly represented by a symmetric (nonnegative) matrix W 2{ 0  1}N⇥N  where each
element wij represents the weight for the edge between vertices vi and vj. Here wij = 1 indicates
the presence of an edge between vertices vi and vj.
Variational Autoencoder (VAE) In likelihood-based learning  one seeks to maximize the empirical
expectation of the log-likelihood 1
i=1  where p✓(x)
is the model likelihood parameterized by ✓. In many cases  especially when modeling complex
data  latent-variable models of the form p✓(x  z) = p✓(x|z)p(z) are of interest  with p(z) the prior
distribution for latent code z and p✓(x|z) the conditional likelihood. Typically  the prior comes in the
form of a simple distribution  such as (isotropic) Gaussian  while the complexity of data is captured
by the conditional likelihood p✓(x|z). Since the marginal likelihood p✓(x) rarely has a closed-form
expression  the VAE seeks to maximize the following evidence lower bound (ELBO)  which bounds
the marginal log-likelihood from below

NPi log p✓(xi) w.r.t. training examples {xi}N

log p✓(x) L ✓ (x) = Eq(z|x)[log p✓(x|z)]  KL(q(z|x)||p(z))  

(1)
where q(z|x) is a (tractable) approximation to the (intractable) posterior p✓(z|x). Note the ﬁrst
conditional likelihood term can be interpreted as the (negative) reconstruction error  while the second
Kullback-Leibler (KL) divergence term can be viewed as a regularizer. Conceptually  the VAE
encodes input data into a (low-dimensional) latent space and then decodes it back to reconstruct the
input. Hereafter  we will use the terms encoder and approximate posterior q(z|x) interchangeably 
and similarly for the decoder and conditional likelihood p✓(x|z).
3 Variational Homophilic Embedding
To efﬁciently encode both the topological (E) and semantic (X) information of network G  we
propose a novel variational framework that models the joint likelihood p✓(xi  xj) for pairs of vertices
vi and vj using a latent variable model  conditioned on their link proﬁle  i.e.  the existence of edge 
via W . Our model construction is elaborated on below  with additional details provided in the
Supplementary Material (SM).
A naïve variational solution To motivate our model  we ﬁrst consider a simple variational approach
and discuss its limitations. A popular strategy used in the network embedding literature [10] is to
split the embedding vector into two disjoint components: (i) a structural embedding  which accounts
for network topology; and (ii) a semantic embedding  which encodes vertex attributes. For the
latter we can simply apply VAE to learn the semantic embeddings by treating vertex data {xi}
as independent entities and then obtain embeddings via approximate posterior q(zi|xi)  which is
i=1.
learned by optimizing the lower bound to log p✓(xi) in (1) for {xi}N
Such variationally learned semantic embeddings can be concatenated with structural embeddings
derived from existing schemes (such as Node2Vec [16]) to compose the ﬁnal vertex embedding.
While this partly alleviates the issues we discussed above  a few caveats are readily noticed: (i) the
structural embedding still relies on the use of discriminative objectives; (ii) the structural and semantic
embeddings are not trained under a uniﬁed framework  but separately; and most importantly  (iii) the
structural information is ignored in the construction of semantic embeddings. In the following  we
develop a fully generative approach based on the VAE that addresses these limitations.

3.1 Formulation of VHE
Homophilic prior
Inspired by the homophily phenomenon observed in real-world networks [29] 
we propose to model pairs of vertex attributes with an inductive prior [5]  such that for connected
vertices  their embeddings will be similar (correlated). Unlike the naïve VAE solution above  we
now consider modeling paired instances as p✓(xi  xj|wij)  conditioned on their link proﬁle wij. In
particular  we consider a model of the form

p✓(xi  xj|wij) =Z p✓(xi|zi)p✓(xj|zj)p(zi  zj|wij)dzidzj .

(2)

For simplicity  we treat the triplets {xi  xj  wij} as independent observations. Note that xi and xj
conform to the same latent space  as they share the same decoding distribution p✓(x|z). We wish to
enforce the homophilic constraint  such that if vertices vi and vj are connected  similarities between

3

the latent representations of xi and xj should be expected. To this end  we consider a homophilic
prior deﬁned as follows

p(zi  zj|wij) =⇢ p1(zi  zj) 

p0(zi  zj) 

if wij = 1
if wij = 0

where p1(zi  zj) and p0(zi  zj) denote the priors with and without an edge between the vertices 
respectively. We want these priors to be intuitive and easy to compute with the ELBO  which leads to
choice of the following forms

p1(zi  zj) = N✓ 0d

0d    I d

I d

I d

I d ◆  

p0(zi  zj) = N✓ 0d

0d    I d 0d

I d ◆  

0d

(3)

where N (· ·) is multivariate Gaussian  0d denotes an all-zero vector or matrix depending on the
